id,Name,PresentID,Type,Tag,Fightgroup,SummonGroup,WalkSpeed,RunSpeed,FloatHeight,RotateSpeed,AttackSpeed,SkillCD,AttackProb,Sight,FightTogetherDis,BeLocked,InBornBuff,MaxSuperArmor,WeakStatus,SuperArmorBrokenBuff,SuperArmorRecoveryValue,SuperArmorRecoveryMax,AttackBase,MagicAttackBase,MaxHP,MobaExp,MobaExpRange,MobaKillNeedHint,PosIndex,HpSection,IsWander,Block,DynamicBlock,UsingGeneralCutscene,SoloShow,EndShow,Fov,AIStartTime,AIActionGap,IsFixedInCD,FashionTemplate,Highlight,UseMyMesh,ExtraReward,aihit,AiBehavior,InitEnmity,AlwaysHpBar,HideName,ratioleft,ratioright,ratioidle,ratiodistance,ratioskill,ratioexp,navigation,IsNavPingpong,HideInMiniMap,Access,SameBillBoard,PandoraDropIDs,DropIDs,BigMeleePoints
58101,龙之大主教,4202,1,,,,0.7,2.5,,12,100,100,1,10,10,,,1800,TRUE,2001=1,20,20,150,1000,375624,,,,,6,FALSE,TRUE,,TRUE,TRUE,TRUE,,2.5,1,TRUE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58102,龙之追随者罗格,4401,2,,,,0.6,1.7,,10,100,100,0.5,15,10,,,,,,,,150,1000,20272,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58103,龙之追随者,3801,2,,,,0.7,0.7,,10,100,100,1,15,10,,,,,,,,150,1000,20272,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58104,浅井战士,3202,2,,,,1.3,3,,10,100,100,0.7,15,10,,,,,,,,150,1000,20272,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58105,丛林精英战士,3201,6,,,,1.3,3.5,,5,100,100,1,10,10,,,450,,,,,150,1000,83472,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58106,浅井萨满,3301,2,,,,2,2,0.3|0.3,10,100,100,1,8,10,,,,,,,,150,1000,20272,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58107,丛林地精弓箭手,2102,2,,,,0.5,1.5,,10,100,100,0.7,15,10,,,,,,,,150,1000,20272,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58108,丛林地精战士,2602,2,,,,0.5,1.5,,10,100,100,0.7,8,10,,,,,,,,150,1000,20272,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58109,浅井小妖精,212,2,,,,1,3,,10,100,100,0.6,8,10,,,,,,,,150,1000,20272,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58110,幽灵花,1102,2,,,,0,0,,10,100,100,1,6,10,,,,,,,,150,1000,20272,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58111,小精灵,1202,6,,,,1,3,,10,100,100,0.6,8,10,,,450,,,,,150,1000,83472,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58112,幽灵花女王,1101,6,,,,0,0,,8,100,100,1,10,10,,,450,,,,,150,1000,83472,,,,,3,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58113,幽灵花,1105,2,,,,0,0,,10,100,100,1,10,10,,,,,,,,150,1000,20272,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58114,幽灵花追随者,1106,6,,,,0,0,,10,100,100,1,15,10,,,800,,,,,150,1000,83472,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58115,龙之追随者,5801,2,,,,1,4,,10,100,100,1,15,10,,,,,,,,150,1000,20272,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58116,龙之追随者法师,5701,2,,,,0.9,0.9,,10,100,100,1,15,100,,,,,,,,150,1000,20272,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58201,魔方机关25M,3904,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,-1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58202,魔方机关25M带CD,3904,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,-1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58203,魔方机关7M,3905,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,-1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58204,魔方机关7M带CD,3905,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,-1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58205,魔方机关35M,3906,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,-1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58206,魔方机关20M,3907,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,-1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58207,古代袭击方块,3901,1,,,,2,2,0.387|0.387,8,100,100,1,10,10,,,3000,TRUE,2001=1,30,20,150,1000,397188,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58208,重生锤子怪,3601,2,,,,1,2.5,,10,100,100,0.7,15,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58209,重生的书本怪,3501,2,,,,2.5,2.5,0.5|1.2,10,100,100,0.7,15,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58210,重生的书本怪,3502,2,,,,1,2.5,0.5|1.2,10,100,100,0.7,15,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58211,重生的宝箱,3405,2,,,,1,1,,10,100,100,0.7,15,10,,2=1,,,,,,150,1000,21436,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58212,白色魔方,3902,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21436,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58213,白色美洲虎,4303,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58214,蓝色美洲虎,4308,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58215,黑色美洲虎,4309,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58216,重生宝石锤,3602,6,,,,1,2.5,,10,100,100,0.7,15,10,,,800,,,,,150,1000,88264,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58217,重生的书本怪,3501,6,,,,1,2.5,0.8|1.5,10,100,100,0.7,15,10,,,800,,,,,150,1000,88264,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58218,重生的书本怪,3502,6,,,,1.5,2.5,0.8|1.5,10,100,100,0.7,15,10,,,800,,,,,150,1000,88264,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58219,重生的魔方,3903,6,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,800,,,,,150,1000,88264,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58220,魔方机关10M,3912,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58221,魔方机关10M带CD,3912,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58222,魔方机关20M带CD,3907,2,,4,,0,0,,0,100,100,1,100,10,,1=1,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.1,FALSE,,TRUE,,,1,Monster_Stand_TargetHatredList,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
58223,卡拉翰,4001,1,,,,1,1,,10,100,100,1,13,10,,,9999999,TRUE,2001=1,30,20,150,1000,582263,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58301,铁甲蜥蜴人,1003,6,,,,1.5,4,,10,100,100,1,15,10,,,450,,,,,150,1000,88264,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58302,绿色巨人,1502,6,,,,1.3,3,,10,100,100,0.8,10,10,,,450,,,,,150,1000,88264,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58303,骷髅兵,904,2,,,,0.8,0.8,,10,100,100,0.7,8,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58304,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.7,10,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58305,小型石像鬼,1605,2,,,,4,4,0.5|0.5,10,100,100,1,15,10,,,,,,,,150,1000,21436,,,,,4,FALSE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58306,龙之追随者罗格,4401,2,,,,0.6,1.7,,10,100,100,0.5,10,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58307,龙之追随者,5801,2,,,,1,4,,10,100,100,1,15,10,,,,,,,,150,1000,21436,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58308,龙之追随者法师,5701,2,,,,0.9,0.9,,10,100,100,1,15,100,,,,,,,,150,1000,21436,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58309,龙之追随者罗格,4401,2,,,,0.6,1.7,,10,100,100,0.5,10,10,,,,,,,,150,1000,21436,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58310,半石人奇甘托,2702,1,,,,0.8,2,,5,100,100,1,10,10,,,1800,TRUE,2001=1,20,15,150,1000,397188,,,,,6,FALSE,TRUE,,FALSE,TRUE,TRUE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58311,绿色巨人,1502,2,,,,1.3,3,,10,100,100,0.8,10,10,,,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58312,龙之追随者,5801,6,,,,1,4,,10,100,100,1,15,10,,,800,,,,,150,1000,88264,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58313,狂暴的沼泽骷髅兵,902,6,,,,0.8,0.8,,10,100,100,0.7,8,10,,,800,,,,,150,1000,88264,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58314,幽灵花,1105,2,,,,0,0,,10,100,100,1,10,10,,,,,,,,150,1000,21436,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58315,卡拉翰,4001,1,,,,1,1,,10,100,100,1,13,10,,,9999999,TRUE,2001=1,30,20,150,1000,582263,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58401,重生锤子怪,3601,2,,,,1,2.5,,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58402,重生的书本怪,3501,2,,,,2.5,2.5,0.5|1.2,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58403,重生的书本怪,3502,2,,,,1,2.5,0.5|1.2,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58404,重生的宝箱,3405,2,,,,1,1,,10,100,100,0.7,15,10,,2=1,,,,,,150,1000,21478,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58405,白色魔方,3902,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58406,白色美洲虎,4303,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58407,蓝色美洲虎,4308,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58408,黑色美洲虎,4309,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58409,重生宝石锤,3602,6,,,,1,2.5,,10,100,100,0.7,15,10,,,800,,,,,150,1000,88440,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58410,重生的书本怪,3501,6,,,,1,2.5,0.8|1.5,10,100,100,0.7,15,10,,,800,,,,,150,1000,88440,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58411,重生的书本怪,3502,6,,,,1.5,2.5,0.8|1.5,10,100,100,0.7,15,10,,,800,,,,,150,1000,88440,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58412,重生的魔方,3903,6,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,800,,,,,150,1000,88440,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58413,浅井战士,3202,2,,,,1.3,3,,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58414,浅井萨满,3301,2,,,,2,2,0.3|0.3,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58415,小型石像鬼,1605,2,,,,4,4,0.5|0.5,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,4,FALSE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58416,黑色魔方,3908,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58417,灰色魔方,3909,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58418,重生的宝箱,3405,6,,,,1,1,,10,100,100,0.7,15,10,,2=1,999999999,,,,,150,1000,88440,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58501,重生锤子怪,3601,2,,,,1,2.5,,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58502,重生的书本怪,3501,2,,,,2.5,2.5,0.5|1.2,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58503,重生的书本怪,3502,2,,,,1,2.5,0.5|1.2,10,100,100,0.7,15,10,,,,,,,,150,1000,21478,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58504,重生的宝箱,3405,2,,,,1,1,,10,100,100,0.7,15,10,,2=1,,,,,,150,1000,21478,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58505,白色魔方,3902,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58506,白色美洲虎,4303,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58507,蓝色美洲虎,4308,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58508,黑色美洲虎,4309,2,,,,1,1,,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58509,重生宝石锤,3602,6,,,,1,2.5,,10,100,100,0.7,15,10,,,800,,,,,150,1000,88440,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58510,重生的书本怪,3501,6,,,,1,2.5,0.8|1.5,10,100,100,0.7,15,10,,,800,,,,,150,1000,88440,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58511,重生的书本怪,3502,6,,,,1.5,2.5,0.8|1.5,10,100,100,0.7,15,10,,,800,,,,,150,1000,88440,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58512,重生的魔方,3903,6,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,800,,,,,150,1000,88440,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58513,黑色魔方,3908,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58514,灰色魔方,3909,2,,,,1.2,1.2,0.387|0.387,10,100,100,1,15,10,,,,,,,,150,1000,21478,,,,,5,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58515,重生的宝箱,3405,6,,,,1,1,,10,100,100,0.7,15,10,,2=1,999999999,,,,,150,1000,88440,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
58516,半石人布鲁,2710,1,,,,0.8,2,,5,100,100,1,12,10,,,1800,TRUE,2001=1,20,20,150,1000,397979,,,,,6,FALSE,TRUE,,TRUE,TRUE,TRUE,,2.5,1,TRUE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
